swissValorNumber,companyLongName,ISIN_BC,LEI,ESGClassification,ESGFactorAVG
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Scoping according to SFDR annex template,0.05
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Greenhouse gas emissions,1379.37
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Biodiversity,0.66
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Water,14.04
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Waste,0.53
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Social and employee matters,0.74
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Energy efficiency,0.46
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Environmental,94.04
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,Social,1.01
4297,R-co OPAL Modere FCP,FR0007028907_3313,969500WP7GJ3KDR1HX34,AMF Doctrine,3.0
18030,Ofi Invest Performance FCP,FR0007488689_3313,969500C2JU1H81FLTD43,Main criterias used for a first screening of ESG related products,2.0
18030,Ofi Invest Performance FCP,FR0007488689_3313,969500C2JU1H81FLTD43,AMF Doctrine,3.0
18040,Ofi Invest Interoblig FCP,FR0007488671_3313,969500VDFCSE4G4LI779,Main criterias used for a first screening of ESG related products,2.0
18040,Ofi Invest Interoblig FCP,FR0007488671_3313,969500VDFCSE4G4LI779,AMF Doctrine,3.0
18049,Ofi Invest Actions France FCP,FR0007485263_3313,969500YRACYNYTB0ME36,Main criterias used for a first screening of ESG related products,2.0
18049,Ofi Invest Actions France FCP,FR0007485263_3313,969500YRACYNYTB0ME36,AMF Doctrine,3.0
86958,Ofi Invest ISR Actions Europe FCP,FR0007473798_3313,969500T0PCKSGY0IUT98,Main criterias used for a first screening of ESG related products,2.67
86958,Ofi Invest ISR Actions Europe FCP,FR0007473798_3313,969500T0PCKSGY0IUT98,AMF Doctrine,1.0
90725,Europe Income Family FCP,FR0007485230_3313,969500T1QWWDEJGEMX36,Main criterias used for a first screening of ESG related products,3.0
92115,Ofi Invest ISR Credit Bonds Euro 1-3 FCP,FR0007390075_3313,9695003K9MKDD46UI077,Main criterias used for a first screening of ESG related products,2.67
92115,Ofi Invest ISR Credit Bonds Euro 1-3 FCP,FR0007390075_3313,9695003K9MKDD46UI077,AMF Doctrine,1.0
92119,Ofi Invest France Opportunites FCP,FR0007385000_3230,969500BUXCF6B3LXMC88,Main criterias used for a first screening of ESG related products,2.0
92119,Ofi Invest France Opportunites FCP,FR0007385000_3230,969500BUXCF6B3LXMC88,AMF Doctrine,3.0
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Main criterias used for a first screening of ESG related products,2.67
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Greenhouse gas emissions,10294.66
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Biodiversity,0.13
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Water,1.1
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Waste,6100.58
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,Social and employee matters,1.5
99650,AXA Matignon Actions Monde FCP,FR0007474648_3230,969500Z9I4RGURIUC752,AMF Doctrine,3.0
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Main criterias used for a first screening of ESG related products,4.0
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Scoping according to SFDR annex template,0.1
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Greenhouse gas emissions,409.98
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Biodiversity,0.63
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Water,0.33
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Waste,0.49
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,Social and employee matters,0.63
142131,ODDO BHF China Domestic Leaders FCP,FR0007475843_354,969500YATZ5STI5LYC33,AMF Doctrine,1.0
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Main criterias used for a first screening of ESG related products,2.67
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Scoping according to SFDR annex template,0.1
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Greenhouse gas emissions,499.83
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Biodiversity,0.66
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Water,0.33
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Waste,0.53
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Social and employee matters,0.68
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Energy efficiency,0.37
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,Social,0.16
172614,SG Actions US Techno FCP,FR0000431538_245,969500UNFWH8HVZ60A29,AMF Doctrine,2.0
179254,Federation Ep FCP,FR0007477047_3230,969500AVVPAK3PPEH558,Main criterias used for a first screening of ESG related products,2.97
179254,Federation Ep FCP,FR0007477047_3230,969500AVVPAK3PPEH558,AMF Doctrine,1.0
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Main criterias used for a first screening of ESG related products,4.25
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Scoping according to SFDR annex template,0.6
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Greenhouse gas emissions,0.4
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Biodiversity,0.48
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Water,0.32
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Waste,0.58
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Social and employee matters,0.34
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,Energy efficiency,0.28
184183,Trusteam Obligations Court Terme FCP,FR0007476734_3313,9695002P1OGGJZIBX689,AMF Doctrine,1.0
199439,Ofi Invest Japon FCP,FR0007478060_3313,969500YUF5K9ID0IA425,Main criterias used for a first screening of ESG related products,2.0
199439,Ofi Invest Japon FCP,FR0007478060_3313,969500YUF5K9ID0IA425,AMF Doctrine,3.0
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Main criterias used for a first screening of ESG related products,2.0
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Scoping according to SFDR annex template,0.2
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Greenhouse gas emissions,3351.43
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Biodiversity,0.4
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Water,0.42
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Waste,0.4
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Social and employee matters,1.13
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,Energy efficiency,0.53
219373,Vega France Convictions FCP,FR0007479365_3313,969500Q3V7ZKR93USQ66,AMF Doctrine,2.0
242062,Ofi Invest Asie FCP,FR0007478052_3313,969500QA27CDEOBOWO89,Main criterias used for a first screening of ESG related products,2.0
242062,Ofi Invest Asie FCP,FR0007478052_3313,969500QA27CDEOBOWO89,AMF Doctrine,3.0
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Main criterias used for a first screening of ESG related products,2.95
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Scoping according to SFDR annex template,0.3
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Greenhouse gas emissions,1600.51
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Biodiversity,0.59
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Water,0.31
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Waste,0.63
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Social and employee matters,6.87
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Energy efficiency,0.39
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Environmental,87.64
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,Social,9.27
262023,LCL Investissement Dynamique ISR FCP,FR0007481817_3230,9695005W2PGCJTYGQ602,AMF Doctrine,1.0
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Main criterias used for a first screening of ESG related products,2.67
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Greenhouse gas emissions,8387.93
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Biodiversity,0.04
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Water,0.21
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Waste,0.34
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Social and employee matters,0.51
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Environmental,0.46
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,Social,0.37
287409,Agipi Ambition Sicav,FR0000299240_3230,969500FWKRGQYYBRZK42,AMF Doctrine,1.0
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Main criterias used for a first screening of ESG related products,3.0
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Scoping according to SFDR annex template,0.1
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Greenhouse gas emissions,112.41
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Biodiversity,0.64
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Water,0.33
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Waste,0.64
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Social and employee matters,1.14
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Energy efficiency,0.38
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,Social,0.16
325619,LCL Actions Or Monde FCP,FR0007374145_3230,969500P1LSL2K1VUBZ92,AMF Doctrine,2.0
326873,Gutenberg Finance Gutenberg Obligations FCP,FR0007368865_3313,96950032XDW5ORQJE865,Main criterias used for a first screening of ESG related products,2.67
326873,Gutenberg Finance Gutenberg Obligations FCP,FR0007368865_3313,96950032XDW5ORQJE865,AMF Doctrine,2.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Main criterias used for a first screening of ESG related products,4.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Scoping according to SFDR annex template,0.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Greenhouse gas emissions,1570593.57
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Biodiversity,0.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Social and employee matters,0.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,Fossil fuels,0.0
341526,Ecofi Credit Short Duration FCP,FR0007462833_3313,969500CJKKT8BYROQ102,AMF Doctrine,1.0
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,Main criterias used for a first screening of ESG related products,4.0
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,Scoping according to SFDR annex template,0.0
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,Social and employee matters,0.0
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,Environmental,196.02
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,Social,0.01
342116,Ecofi Quant Obligations FCP,FR0007465075_3230,9695002GIXQ1G5AY4171,AMF Doctrine,1.0
343409,Afer-Sfer Sicav,FR0000299364_643,969500G2UDV3F856RJ22,Main criterias used for a first screening of ESG related products,2.0
343409,Afer-Sfer Sicav,FR0000299364_643,969500G2UDV3F856RJ22,AMF Doctrine,3.0
343533,BNP Paribas Mone Etat Sicav,FR0000299620_3313,969500UEZVKK0HWCCT97,Main criterias used for a first screening of ESG related products,2.67
343533,BNP Paribas Mone Etat Sicav,FR0000299620_3313,969500UEZVKK0HWCCT97,Greenhouse gas emissions,0.18
343533,BNP Paribas Mone Etat Sicav,FR0000299620_3313,969500UEZVKK0HWCCT97,Social and employee matters,0.29
343533,BNP Paribas Mone Etat Sicav,FR0000299620_3313,969500UEZVKK0HWCCT97,AMF Doctrine,2.0
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Main criterias used for a first screening of ESG related products,2.0
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Scoping according to SFDR annex template,0.2
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Greenhouse gas emissions,699.39
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Biodiversity,0.12
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Water,0.14
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Waste,0.16
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Social and employee matters,0.33
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Energy efficiency,0.21
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Environmental,0.59
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,Social,0.63
344010,Vega Obligations Euro ISR FCP,FR0007465083_3230,9695001GMM6TZ54V5565,AMF Doctrine,1.0
351961,Amundi Small Cap Euro SICAV,FR0000288185_3230,969500O38Z8ISD01OG89,Main criterias used for a first screening of ESG related products,4.5
351961,Amundi Small Cap Euro SICAV,FR0000288185_3230,969500O38Z8ISD01OG89,Scoping according to SFDR annex template,0.1
351961,Amundi Small Cap Euro SICAV,FR0000288185_3230,969500O38Z8ISD01OG89,AMF Doctrine,1.0
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Main criterias used for a first screening of ESG related products,2.67
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Scoping according to SFDR annex template,0.1
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Greenhouse gas emissions,144.84
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Biodiversity,0.03
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Water,0.24
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Waste,0.37
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,Social and employee matters,0.56
355059,Axa Investment Managers Paris Compt-ConvertiblesFCP,FR0007492665_9760,969500VSKM4FU0KUJK95,AMF Doctrine,3.0
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Main criterias used for a first screening of ESG related products,2.67
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Scoping according to SFDR annex template,0.1
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Greenhouse gas emissions,333.98
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Biodiversity,0.01
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Water,0.3
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Waste,0.25
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,Social and employee matters,0.58
355062,Axa Gestion FCP Compt-Pacifique FCP,FR0007492681_3230,969500CPA5IV6GRGRT82,AMF Doctrine,2.0
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Main criterias used for a first screening of ESG related products,2.67
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Greenhouse gas emissions,12992.68
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Biodiversity,0.04
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Water,0.21
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Waste,0.34
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Social and employee matters,0.51
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Environmental,0.46
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,Social,0.38
358378,Diversis FCP,FR0007493051_9760,969500KAH929APB4CS13,AMF Doctrine,1.0
400690,Ostrum SRI Cash Plus SICAV,FR0000293714_3230,969500PKFU9JCKUX4592,Main criterias used for a first screening of ESG related products,2.67
400690,Ostrum SRI Cash Plus SICAV,FR0000293714_3230,969500PKFU9JCKUX4592,AMF Doctrine,1.0
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Main criterias used for a first screening of ESG related products,4.0
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Scoping according to SFDR annex template,0.0
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Greenhouse gas emissions,30523.87
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Biodiversity,0.0
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Social and employee matters,0.0
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Environmental,246.75
403295,Ecofi Obligations Internationales FCP,FR0007381983_3230,969500OI51489VBGYN73,Social,0.01
